link_researcher,assunto_keywords,assunto_ids
/pt/auxilios/48012/pesquisa-de-fatores-de-virulencia-em-cepas-de-escherichia-coli-e-caracterizacao-fenotipica-e-genotip/,Mastite animal##Anti-infecciosos##Resistência microbiana a medicamentos##Escherichia coli##Fatores de virulência##Bovinocultura leiteira##Alimentos orgânicos##Leite,3873##162377##164237##981##5779##1847##4495##354
/pt/auxilios/48074/efeitos-da-congelacao-lenta-e-vitrificacao-em-embrioes-caninos/,Cães##Fertilização in vitro animal##Transferência de embriões animal##Oócitos##Criopreservação animal##Expressão gênica,3722##11951##7428##339##6050##874
/pt/auxilios/48086/deteccao-e-caracterizacao-de-virus-da-familia-iridoviridae-em-peixes-e-anfibios-das-regioes-nordeste/,Virologia veterinária##Iridoviridae##Peixes##Aquicultura##Anfíbios##Epidemiologia veterinária,14123##151260##1393##157875##611##152915
/pt/auxilios/48087/incidencia-de-mastite-bovina-no-pos-parto-avaliacao-da-resposta-imunitaria-e-da-aplicacao-de-medida/,Patologia veterinária##Bovinocultura leiteira##Vacas##Imunologia veterinária##Sistema imune##Mastite animal##Glândulas mamárias animais##Metabólitos,5887##1847##1962##5439##5695##3873##150322##544
/pt/auxilios/48094/avaliacao-da-resposta-imune-humoral-e-celular-de-gatos-naturalmente-acometidos-por-leishmaniose-visc/,Parasitologia veterinária##Leishmaniose visceral animal##Leishmania infantum##Citocinas##Reação em cadeia da polimerase em tempo real##Felinos (criação),8399##4571##150056##662##160909##149214
/pt/auxilios/52939/avaliacao-da-resposta-inflamatoria-e-metabolica-em-cadelas-acometidas-por-piometra/,Piometra##Cadelas##Resposta inflamatória,151247##8348##8119
/pt/auxilios/52943/celulas-tronco-mesenquimais-e-plasma-rico-em-plaquetas-associados-com-microfraturas-no-tratamento-de/,Equinos##Lesões em animais##Osteoartrite##Terapia baseada em transplante de células e tecidos##Células-tronco mesenquimais##Plasma rico em plaquetas,3670##3726##5966##164713##16463##149394
/pt/auxilios/52946/tratamento-da-mastite-subclinica-de-ovelhas-no-periodo-seco-com-antimicrobianos-convencional-e-nanop/,Mastite animal##Ovinos##Antibióticos,3873##3416##1966
/pt/auxilios/53065/efeitos-do-acetato-de-deslorelina-sobre-a-producao-in-vivo-e-in-vitro-de-embrioes-de-gatas-domestica/,Animais domésticos##Gatos##Fertilização in vitro animal,3629##4373##11951
/pt/auxilios/47410/estudo-biomecanico-de-luxacoes-em-coluna-toraco-lombar-de-caes-estabilizadas-com-quatro-tipos-de-pr/,Fraturas da coluna vertebral##Fixação interna de fraturas##Pinos ortopédicos##Polimetil metacrilato##Biomecânica##Cães,10409##17561##157449##153276##424##3722
/pt/auxilios/47271/utilizacao-da-tecnica-de-microarranjo-para-o-estudo-da-brucelose-em-carneiros-infectados-com-cepa-vi/,Doenças infecciosas em animais##Ovinos##Brucelose animal##Brucella ovis##Citocinas##Expressão gênica##Hibridização genética##Análise de sequência com séries de oligonucleotídeos##Reação em cadeia da polimerase via transcriptase reversa quantitativa (qRT-PCR),5441##3416##18492##152403##662##874##158343##16352##149089
/pt/auxilios/47638/tecnica-de-angiotomografia-cerebral-em-caes-referencia-de-normalidade/,Diagnóstico por imagem##Tomografia##Doenças do sistema nervoso central##Vasos sanguíneos##Cães,804##1743##11691##4858##3722
/pt/auxilios/47888/avaliacao-ovariana-de-felinos-domesticos-felis-catus-em-diferentes-faixas-etarias/,Histologia animal##Ovário##Apoptose##Gatos,5466##5782##72##4373
/pt/auxilios/47950/comparacao-dos-efeitos-da-dipirona-meloxicam-e-associacao-dipironameloxicam-sobre-a-dor-pos-operat/,Analgesia##Analgésicos##Hemostasia##Período pós-operatório##Cães,6466##7462##2807##6954##3722
/pt/auxilios/48028/a-adicao-de-desinfetantes-aprovados-para-uso-em-industrias-de-alimentos-durante-o-periodo-de-dieta-h/,Saúde pública veterinária##Desinfecção##Ácido peracético##Escherichia coli##Frangos de corte##Indústria de alimentos,4246##3533##19201##981##765##1692
/pt/auxilios/46195/preserving-vision-in-glaucoma-preventing-optic-neuropathy-through-neuroprotective-vasodilative-tre/,Glaucoma##Retina##Citrato de sildenafila##Ratos,3686##711##150915##1856
/pt/auxilios/47485/consideracoes-anestesicas-no-paciente-diabetico-avaliacao-dos-disturbios-do-equilibrio-acido-base-e/,Anestesiologia veterinária##Doenças metabólicas##Desequilíbrio ácido-base##Facoemulsificação##Diabetes mellitus##Cães,153518##11088##157223##7951##997##3722
/pt/auxilios/47489/producao-de-celulas-tronco-pluripotentes-como-modelo-de-estudos-em-caninos/,Biotecnologia da reprodução##Cães##Células-tronco embrionárias,2716##3722##5588
/pt/auxilios/47510/expressao-genica-em-tecido-endometrial-de-femeas-caninas-na-fase-de-diestro-femeas-acometidas-por-h/,Piometra##Análise de sequência com séries de oligonucleotídeos##Endométrio##MicroRNAs,151247##16352##5380##10971
/pt/auxilios/47532/estudo-da-leishmaniose-visceral-canina-e-da-distribuicao-de-flebotomineos-em-area-do-cinturao-verde/,Zoonoses##Parasitologia veterinária##Leishmaniose visceral animal##Leishmania infantum##Cães##Ilha Solteira (SP),5471##8399##4571##150056##3722##5347
/pt/auxilios/47537/comparacao-do-fluxo-sanguineo-folicular-luteal-e-uterino-entre-eguas-jovens-e-idosas-suplementadas/,Equinos##Vascularização em animal##Folículo ovariano##Oócitos##L-arginina##Fluxo sanguíneo##Ultrassonografia Doppler,3670##2836##4997##339##20704##7266##18952
/pt/auxilios/47545/analise-ultraestrutural-e-morfologica-do-colon-descendente-e-tecido-dermicoepidermico-apos-o-desafi/,Equinos##Sistema digestório##Laminite##Cólica##Laparotomia,3670##2964##7550##18706##19527
/pt/auxilios/47547/analises-microbiologica-e-isotopica-carbono-13-e-nitrogenio-15-de-hamburgueres-comercializados-em/,Análise de alimentos##Microbiologia de alimentos##Carnes e derivados##Qualidade dos alimentos##Isótopos estáveis##Isótopos de carbono##Isótopos de nitrogênio,2510##3453##3661##1823##3207##16958##150535
/pt/auxilios/47551/salmonella-gallinarum-sg-1-comparacao-do-genoma-de-sg-e-s-pullorum-2-sequenciamento-de-mutant/,Aves##Interações hospedeiro-parasita##Salmonella##Mutação##Análise de sequência de DNA##Expressão gênica##Imunidade,1416##167646##2299##988##8439##874##661
/pt/auxilios/47575/dinamica-da-leishmaniose-visceral-em-populacoes-sujeitas-a-diferentes-estrategias-controle/,Epidemiologia veterinária##Leishmaniose visceral animal##Vacinas,152915##4571##440
/pt/auxilios/47580/avaliacao-cardiaca-em-cadelas-com-sepse-devido-ao-complexo-hiperplasia-cistica-endometrialpiometra/,Cardiologia veterinária##Miocardiopatias##Síndrome de resposta inflamatória sistêmica##Sepse##Citocinas##Cães,149395##5050##148804##1011##662##3722
/pt/auxilios/47581/alteracoes-hematologicas-bioquimicas-sorologicas-e-histopatologicas-de-bovinos-naturalmente-e-expe/,Infecção experimental animal##Sorologia##Trypanosoma vivax##Histopatologia animal##Proteínas sanguíneas##Bovinos,5721##10032##9009##5558##1932##2718
/pt/auxilios/47591/efeito-da-dexmedetomidina-sobre-indices-dinamicos-de-pre-carga-e-indices-globaisregionais-de-perfus/,Anestesiologia veterinária##Cães##Dexmedetomidina##Isoflurano##Hipovolemia##Vasoconstrição,153518##3722##151361##12998##14114##150993
/pt/auxilios/47607/controle-da-qualidade-de-bolsas-de-sangue-total-e-de-hemocomponentes-de-caes-estocadas-durante-49-di/,Transfusão de sangue##Bancos de sangue##Coagulação sanguínea,6709##7079##1670
/pt/auxilios/47618/cardiomiopatia-hipertrofica-em-felinos-da-raca-persa-analise-mutacional-dos-genes-que-codificam-pro/,Cardiomiopatias##Ecocardiografia Doppler##Mutação##Gatos,16073##151292##988##4373
/pt/auxilios/47636/modulacao-da-atividade-das-interleucinas-17b-e-25-associadas-a-melatonina-como-indutores-de-apoptose/,Oncologia veterinária##Neoplasias mamárias##Citocinas##Interleucinas##Melatonina##Apoptose,4371##1603##662##1093##1899##72
/pt/auxilios/47639/avaliacao-das-caracteristicas-do-liquido-ruminal-associada-a-termografia-digital-e-atividade-pedomet/,Gado Holandês##Rúmen##Trato gastrointestinal##Acidose##Laminite,7429##1064##10527##3227##7550
/pt/auxilios/47686/perfil-microbiologico-e-residuos-de-antibioticos-no-leite-de-vacas-com-mastite-clinica-e-subclinica/,Bovinocultura leiteira##Gado Holandês##Mastite animal##Antibioticoprofilaxia##Aminoglicosídeos##Leite##Qualidade da produção,1847##7429##3873##151333##151342##354##5711
/pt/auxilios/47095/efeito-do-p-cresol-e-da-guanidina-sobre-o-metabolismo-oxidativo-e-apoptose-dos-neutrofilos-de-caes/,Estresse oxidativo##Insuficiência renal crônica##Uremia##Toxinas##Neutrófilos##Peroxidação de lipídeos##Imunossupressão##Cães,843##6124##152496##1564##664##2258##6957##3722
/pt/auxilios/47099/perfil-metabolico-de-ovelhas-submetidas-a-hipertriacilgliceremia-e-tratadas-metafilaticamente-com-so/,Ácidos graxos##Cetose##Fígado gorduroso##Doenças nutricionais e metabólicas##Ovinos,2256##149342##148507##17852##3416
/pt/auxilios/47102/pesquisa-de-genes-codificadores-de-enterotoxinas-estafilococicas-e-gene-vana-de-resistencia-a-vancom/,Expressão gênica##Mastite bovina##Staphylococcus##Coagulase##Enterotoxinas##Resistência microbiana a medicamentos##Toxicogenética##Reação em cadeia da polimerase via transcriptase reversa quantitativa (qRT-PCR),874##151961##6087##16189##6398##164237##150237##149089
/pt/auxilios/47140/tratamento-da-degeneracao-testicular-em-carneiros-com-suplementacao-vitaminica-e-mineral-ou-laserter/,Doenças testiculares##Doenças dos animais##Testículo##Espermatozoides animal##Terapia a laser de baixa intensidade##Ultrassonografia Doppler##Ovinos,157219##149194##8728##150849##10351##18952##3416
/pt/auxilios/47173/analise-do-movimento-das-articulacoes-dos-membros-toracicos-e-pelvicos-de-ovinos-higidos/,Cirurgia experimental##Articulações##Ovinos,7279##7119##3416
/pt/auxilios/47244/desenvolvimento-da-resposta-imune-especifica-em-bezerros-e-sua-influencia-na-resposta-vacinal-ao-vir/,Sistema imune##Vírus da diarreia viral bovina##Imunidade##Citocinas##Linfócitos##Bezerros##Colostro,5695##5878##661##662##2259##4753##984
/pt/auxilios/47257/discriminacao-molecular-de-mycobacterium-bovis-e-aplicacoes-para-sistema-de-vigilancia-em-tuberculos/,Epidemiologia veterinária##Epidemiologia molecular##Zoonoses por bactérias##Tuberculose bovina##Mycobacterium bovis##Reação em cadeia por polimerase (PCR),152915##7263##5472##16616##16615##6714
/pt/auxilios/47296/avaliacao-dos-processos-de-morte-celular-programa-associados-a-infeccao-in-vitro-de-celulas-mesenqui/,Doença de Newcastle##Apoptose##Células-tronco mesenquimais##Cultura de células##Aves,5623##72##16463##4904##1416
/pt/auxilios/47314/estudo-da-acao-antioxidante-da-melatonina-em-embrioes-bovinos-frescos-e-criopreservados-produzidos-i/,Biotecnologia da reprodução##Fertilização in vitro animal##Criopreservação animal##Estresse oxidativo##Mitocôndrias##Ciclo celular##Melatonina,2716##11951##6050##843##1916##1978##1899
/pt/auxilios/46748/uso-da-endoscopia-no-diagnostico-e-tratamento-de-vesiculite-seminal-em-garanhoes-e-no-estudo-dos-efe/,Fisiopatologia animal##Vesículas seminais##Sêmen animal##Equinos,5292##12373##3781##3670
/pt/auxilios/46820/estudo-da-infeccao-oral-por-toxoplasma-gondii-em-ovinos-avaliacao-da-transmissao-congenita-em-infec/,Toxoplasmose##Toxoplasma gondii##Aborto animal,1619##1056##9069
/pt/auxilios/46929/estudo-da-ocorrencia-de-equinos-quarto-de-milha-portadores-das-mutacoes-responsaveis-por-gbed-hm-p/,Melhoramento genético animal##Equinos##Doenças genéticas##Doenças neuromusculares##Mutação##Técnicas de diagnóstico molecular,5350##3670##740##741##988##6547
/pt/auxilios/47000/correlacao-dos-parametros-endocrinos-e-comportamentais-em-caes-abandonados-em-programa-de-re-sociali/,Bem-estar do animal##Estresse##Abrigos para animais##Interleucina-6##Cães##Hidrocortisona,20655##659##1843##7241##3722##7590
/pt/auxilios/47151/estudo-dos-fatores-de-virulencia-de-ureaplasmas-bovinos-isolados-no-semi-arido-da-bahia/,Microbiologia veterinária##Infecções por ureaplasma##Bovinos,8867##157196##2718
/pt/auxilios/47157/gestao-sanitaria-do-abortamento-bovino-virus-da-leucemia-bovina-como-agente-causal/,Doenças infecciosas em animais##Vírus da leucemia bovina##Bovinos##Aborto animal##Análise de sequência de DNA##Administração sanitária,5441##152369##2718##9069##8439##157160
/pt/auxilios/46540/estudo-filogenetico-de-mycoplasma-bovis-isolados-de-vacas-com-mastite-e-estudo-etiologico-dos-princi/,Mastite animal##Bovinocultura leiteira##Staphylococcus##Mycoplasma bovis,3873##1847##6087##150334
/pt/auxilios/46587/condicoes-do-humor-aquoso-quanto-a-contaminacao-na-facoemulsificacao-com-implante-de-lente-intraoc/,Catarata##Lentes intraoculares##Cães,4591##160872##3722
/pt/auxilios/46618/proteinogramas-sericos-e-resposta-imune-humoral-de-bovinos-naturalmente-infectados-pelo-trypanosoma/,Bovinos##Eletroforese##Trypanosoma vivax##Imunofluorescência em animal##Imunoensaio,2718##4887##9009##9070##15422
/pt/auxilios/46619/bem-estar-de-bezerros-impacto-da-dor/,Castração animal##Bovinocultura##Bezerros,11981##3599##4753
/pt/auxilios/46770/leptospira-e-herpesvirus-equino-1-como-agentes-causais-do-abortamento-equino/,Doenças infecciosas em animais##Herpesvirus equídeo 1##Leptospirose animal##Diagnóstico diferencial##Imuno-histoquímica##Aborto animal##Equinos,5441##150177##7197##150178##162220##9069##3670
/pt/auxilios/46804/influencia-da-suplementacao-energetica-no-desenvolvimento-do-ovario-fetal-e-na-maturacao-sexual-em-f/,Energia##Epigênese genética,379##5574
/pt/auxilios/46816/abordagem-clinica-de-cordeiros-prematuros-avaliacao-de-protocolos-terapeuticos-emergenciais-para-es/,Neonatologia##Cordeiros##Capacidade pulmonar total,3790##19653##150302
/pt/auxilios/46842/influencia-da-idade-na-producao-de-anion-superoxido-e-danos-oxidativos-no-semen-criopreservado-de-to/,Gado Nelore##Espécies de oxigênio reativas##Fertilidade##Espermatozoides animal##Criopreservação animal,5672##16260##1467##150849##6050
/pt/auxilios/46852/avaliacao-da-reatividade-peritoneal-pos-enterotomia-de-colon-menor-em-equinos-tratados-com-heparina/,Equinos##Laparoscopia##Laparotomia##Heparina,3670##4998##19527##1535
/pt/auxilios/46861/perfil-das-citocinas-no-prognostico-da-mamite-bovina-apos-antibioticoterapia/,Imunologia veterinária##Antígenos de histocompatibilidade classe II##Citocinas##Mastite animal##Antibióticos##Bovinocultura leiteira##Vacas,5439##13795##662##3873##1966##1847##1962
/pt/auxilios/46362/gonadotrofina-corionica-equina-avaliacao-da-potencia-biologica-de-diferentes-produtos-e-desempenho/,Gonadotropinas equinas##Bioensaio##Bovinos##Bioatividade,150275##160778##2718##163788
/pt/auxilios/46365/caracterizacao-molecular-e-funcional-de-receptores-relacionados-ao-receptor-de-estrogenio-err-em-n/,Oncologia veterinária##Neoplasias mamárias##Cães,4371##1603##3722
/pt/auxilios/46366/eficiencia-da-inseminacao-artificial-em-tempo-fixo-em-novilhas-holandesas-tratadas-com-dispositivo-i/,Inseminação artificial animal##Novilhos##Ovulação##Hormônio liberador de gonadotropina##Estradiol,2870##5128##1608##16696##5129
/pt/auxilios/46393/performance-de-provas-sorologicas-semen-plasma-aglutinacao-cultivo-microbiologico-e-pcr-do-semen/,Brucelose animal##Brucella abortus##Bovinos##Sorologia##Sêmen animal##Reação em cadeia por polimerase (PCR),18492##150265##2718##10032##3781##6714
/pt/auxilios/46401/leucograma-e-bioquimica-serica-com-enfase-em-proteinas-de-fase-aguda-e-imunoglobulinas-em-cabras-c/,Mastite animal##Contagem de leucócitos##Staphylococcus aureus##Streptococcus agalactiae##Proteínas##Cabras,3873##150423##7299##150261##454##15459
/pt/auxilios/46453/estudo-biomecanico-de-proposta-de-novo-modelo-de-placa-bloqueada-comportamento-dos-parafusos-bloque/,Biomecânica##Placas ósseas##Parafusos ósseos##Resistência dos materiais,424##150255##8212##1378
/pt/auxilios/46542/avaliacao-da-administracao-peridural-sacrococcigea-e-lombossacra-de-lidocaina-e-bupivacaina-em-coelh/,Lidocaína##Coelhos##Bupivacaína,6150##6982##8183
/pt/auxilios/46543/acao-antioxidante-do-resveratrol-sobre-o-metabolismo-oxidativo-e-apoptose-de-neutrofilos-de-caes-sad/,Patologia veterinária##Estresse oxidativo##Espécies de oxigênio reativas##Neutrófilos##Antioxidantes##Respiração celular,5887##843##16260##664##138##154713
/pt/auxilios/46593/perfil-bioquimico-inclusive-proteinas-de-fase-aguda-e-imunoglobulinas-condicao-microbiologica-e-co/,Proteínas da fase aguda##Bioquímica microbiana##Imunoglobulinas##Glândulas mamárias animais##Mastite animal##Búfalos,7992##158578##5795##150322##3873##2834
/pt/auxilios/46597/comparacao-entre-duas-vias-de-acesso-para-a-realizacao-da-tecnica-toogle-pin-fixation-em-cadaveres/,Articulações##Fêmur de animal##Cães,7119##16399##3722
/pt/auxilios/46611/concentracao-sanguinea-de-lactato-em-caes-diabeticos/,Endocrinologia veterinária##Diabetes mellitus##Cetoacidose diabética##Lactatos##Cães,148871##997##7413##18962##3722
/pt/auxilios/46612/estudo-tomografico-encefalico-de-felinos-higidos-adultos-e-idosos/,Técnicas e procedimentos diagnósticos##Tomografia computadorizada de emissão##Encefalopatia animal##Felinos (criação),159254##1744##7004##149214
/pt/auxilios/46614/marcadores-sistemicos-da-inflamacao-na-doenca-periodontal-cronica-em-caes/,Doenças periodontais##Arteriosclerose##Interleucinas##Cães,5504##1249##1093##3722
