link_researcher,assunto_keywords,assunto_ids
/pt/auxilios/56836/estudo-das-interleucinas-pro-inflamatorias-il-2-il-2r-il-6-il-6r-il-8-il-12-a-e-b-e-anti-infl/,Endocrinologia##Neoplasias da glândula tireoide##Carcinoma##Sistema imune##Interleucinas##Marcadores inflamatórios,529##161698##2441##5695##1093##18846
/pt/auxilios/56844/relatos-de-gestantes-obesas-com-ganho-ponderal-adequado-durante-o-pre-natal-em-servico-obstetrico-de/,Psicologia da saúde##Obesidade##Significado##Gestantes##Assistência pré-natal,2018##33##151034##7986##158513
/pt/auxilios/56926/participacao-da-podoplanina-no-processo-de-remodelacao-celular-em-tumores-odontogenicos-benignos-e-t/,Patologia bucal##Neoplasias bucais##Tumores odontogênicos##Biomarcadores##Expressão de proteínas##Podoplanina,3635##1031##14772##1891##159837##161298
/pt/auxilios/56927/avaliacao-do-papel-de-micrornas-em-carcinomas-de-vulva-do-perfil-de-expressao-tumoral-ao-estudo-in/,Técnicas de diagnóstico molecular##Neoplasias vulvares##Carcinoma de células escamosas##Perfilação da expressão gênica##MicroRNAs##Imuno-histoquímica,6547##18572##1032##10929##10971##162220
/pt/auxilios/56984/expressao-e-analise-das-proteinas-estruturais-recombinantes-dos-virus-dengue-2-e-febre-amarela-produ/,Doenças parasitárias##Vírus da dengue##Vírus da febre amarela##Proteínas recombinantes##Glicoproteínas##Expressão de proteínas##Baculoviridae##Resposta imune,1213##3303##155769##2122##863##159837##12149##160049
/pt/auxilios/56510/efeitos-da-adrenomedulina-e-de-sua-associacao-a-doxiciclina-no-disturbio-hemodinamico-instalado-apos/,Sistema cardiovascular##Hemodinâmica##Hipertensão pulmonar##Embolia pulmonar##Adrenomedulina##Metaloproteinases,703##1568##19709##16272##5562##3203
/pt/auxilios/56513/efeitos-da-dextrocetamina-sobre-funcao-renal-em-modelo-de-isquemia-e-reperfusao-em-ratos/,Anestesiologia##Testes de função renal##Creatinina##Biomarcadores##Lipocalina-2##Isquemia##Reperfusão##Modelos animais,5924##157570##18844##1891##169640##786##4597##4755
/pt/auxilios/56544/novas-estrategias-terapeuticas-para-o-cancer-de-bexiga-urinaria-nao-musculo-invasivo-avaliacao-dos/,Procedimentos cirúrgicos urológicos##Neoplasias urológicas##Carcinoma##Imunoterapia##Hormônios esteroides gonadais##Espécies de oxigênio reativas,16633##15722##2441##3187##10962##16260
/pt/auxilios/56558/effects-of-aerobic-exercise-on-pulmonary-fibrosis-induced-by-bleomycin/,Fibrose pulmonar##Treinamento aeróbio##Células epiteliais,5469##19747##2626
/pt/auxilios/56581/avaliacao-dos-genes-braf-7q34-map2k1-15q221-q2233-e-map2k2-19p133-no-melanoma-acral-lentig/,Neoplasias cutâneas##Melanoma##Mutação##Análise de sequência de DNA##Proteína quinase 1 ativada por mitógeno,3804##865##988##8439##167244
/pt/auxilios/56591/valor-preditivo-da-quantificacao-de-adiposidade-visceral-e-ossea-sobre-densidade-mineral-ossea-e-oco/,Endocrinologia##Diabetes mellitus tipo 2##Osso e ossos##Osteoporose##Densitometria óssea##Ressonância magnética,529##950##3541##8148##13907##803
/pt/auxilios/56608/beneficios-da-utilizacao-do-sufentanil-durante-inducao-anestesica-em-anestesia-venosa-total-com-remi/,Anestesiologia##Analgesia controlada pelo paciente##Dor##Sufentanil,5924##158361##2655##18576
/pt/auxilios/56611/analise-da-expressao-de-genes-polimorficos-identificados-em-portadores-de-carcinoma-de-celulas-escam/,Oncologia##Neoplasias da língua##Carcinoma de células escamosas##Expressão gênica##Polimorfismo de um único nucleotídeo##Genótipo##Reação em cadeia da polimerase em tempo real##Análise de sequência com séries de oligonucleotídeos,4867##152298##1032##874##17020##151581##160909##16352
/pt/auxilios/56924/efeitos-do-treinamento-fisico-sobre-a-via-miostatinafolistatina-e-o-trofismo-de-musculos-esqueletic/,Insuficiência cardíaca##Atrofia muscular##Sistema musculoesquelético##Hipertensão##Exercício físico##Remodelação ventricular##Folistatina##Miostatina##Expressão de proteínas##Expressão gênica,4624##3211##163083##123##682##7082##152031##2821##159837##874
/pt/auxilios/56220/doenca-renal-policistica-autossomica-dominante-em-felinos-da-raca-persa-caracterizacao-genotipica-e/,Nefrologia##Doenças renais policísticas##Rim policístico autossômico dominante##Mutação##Fenótipo##Técnicas de diagnóstico molecular##Ultrassonografia##Gatos,3113##150348##150349##988##152207##6547##398##4373
/pt/auxilios/56405/estudo-da-associacao-do-polimorfismo-do-gene-da-enzima-conversora-de-angiotensina-eca-e-escoliose/,Clínica médica##Ortopedia##Doenças da coluna vertebral##Curvaturas da coluna vertebral##Escoliose##Polimorfismo genético##Peptidil dipeptidase A,157776##19480##20313##158293##152932##151781##11928
/pt/auxilios/56420/gotas-lipidicas-intracitoplasmaticas-em-tumores-de-glandulas-salivares-estudo-imunohistoquimico/,Neoplasias de cabeça e pescoço##Neoplasias das glândulas salivares##Gotículas lipídicas##Proliferação celular##Imuno-histoquímica,2990##6348##166110##5458##162220
/pt/auxilios/56423/influencia-da-lidocaina-bupivacaina-e-ropivacaina-sobre-a-secrecao-dos-neuropeptideos-cgrp-e-sp-na/,Cirurgia plástica##Anestésicos locais##Inflamação neurogênica##Neuropeptídeos##Cicatrização##Pele##Ratos,149163##2102##152942##1162##1560##2861##1856
/pt/auxilios/56428/condicoes-de-nascimento-na-regiao-oeste-do-municipio-de-sao-paulo-um-estudo-de-tendencia/,Saúde da criança##Nascimento##Recém-nascido de baixo peso,1454##153529##6421
/pt/auxilios/56430/produtos-de-glicacao-avancada-e-sistema-renina-angiotensina-impacto-sobre-o-desenvolvimento-da-ater/,Endocrinologia##Diabetes mellitus##Aterosclerose##Produtos finais de glicação avançada##Sistema renina-angiotensina##RNA mensageiro##NF-kappa B,529##997##1976##170577##1626##5127##17860
/pt/auxilios/56456/estudo-das-celulas-ganglionares-e-das-celulas-intersticiais-de-cajal-em-camundongos-portadores-de-ag/,Procedimentos cirúrgicos do sistema digestório##Cirurgia pediátrica##Enterocolite##Células intersticiais de Cajal##Doença de Hirschsprung,150358##10806##155131##158282##151997
/pt/auxilios/56457/quantificacao-dos-niveis-sericos-do-antigeno-de-superficie-do-virus-da-hepatite-b-hbsag-em-portado/,Clínica médica##Hematologia##Hepatopatias##Cirrose hepática##Transplante de fígado##Diálise renal##Vírus da hepatite B##Interferons,157776##4062##6204##1315##1611##4481##9065##724
/pt/auxilios/56508/resistencia-insulinica-e-demencia-associada-a-doenca-de-parkinson/,Neurologia##Demência##Doença de Parkinson##Síndrome metabólica##Resistência à insulina,2395##4803##2431##161166##1266
/pt/auxilios/56509/avaliacao-de-mutacoes-no-gene-c-kit-em-melanoma-acral-lentiginoso/,Neoplasias cutâneas##Melanoma##Proliferação celular##Mutação##Amplificação de genes##Análise de sequência de DNA,3804##865##5458##988##5153##8439
/pt/auxilios/56518/o-papel-do-ngal-urinario-como-preditor-diagnostico-e-prognostico-da-lesao-renal-aguda-associada-a-se/,Nefrologia##Lesão renal aguda##Creatinina##Diagnóstico clínico##Biomarcadores##Lipocalina-2,3113##19156##18844##3397##1891##169640
/pt/auxilios/56537/avaliacao-da-expressao-de-metaloproteinases-de-matriz-em-carcinomas-uroteliais-da-bexiga-com-foco-n/,Neoplasias urológicas##Neoplasias da bexiga##Metástase neoplásica##Metaloproteinases##Imuno-histoquímica,15722##15723##2442##3203##162220
/pt/auxilios/56542/nova-estrategia-para-analisar-interacao-gene-nutriente-em-criancas-e-adolescentes/,Nutrigenômica##Metabolômica##Adolescentes##Crianças,19305##17284##1098##1097
/pt/auxilios/56854/estudos-de-mecanismos-geneticos-e-epigeneticos-em-genes-associados-a-telomeros-sua-importancia-clin/,Mutação##Neoplasias##Mieloma múltiplo##Linfoma de célula do manto##Telomerase##Telômero,988##362##1620##158909##5164##5163
/pt/auxilios/55182/analise-da-microbiota-intestinal-em-adultos-com-padroes-dieteticos-distintos-e-de-possiveis-associac/,Dieta##Endocrinologia##Microbioma gastrointestinal##Inflamação##Resistência à insulina,5964##529##165396##665##1266
/pt/auxilios/55905/efeitos-de-simbioticos-e-indol-3-carbinol-na-expressao-de-genes-relacionados-a-carcinogenese-de-colo/,Transformação celular neoplásica##Cólon##Simbióticos##Heme##Proliferação celular##Apoptose##Expressão gênica,158257##16719##331##157584##5458##72##874
/pt/auxilios/56194/exposicao-gestacional-lactacional-e-juvenil-a-dieta-com-deficiencia-ou-suplementacao-de-zinco-e-sus/,Carcinogênese animal##Neoplasias mamárias##Suscetibilidade a doenças##Predisposição genética para doença##Zinco##Deficiência de zinco##Ratos Sprague-Dawley,5950##1603##151021##8782##3653##152503##157241
/pt/auxilios/56202/efeitos-da-l-arginina-na-protecao-renal-por-meio-da-dosagem-plasmatica-de-ngal-estudo-em-modelo-exp/,Anestesiologia##Anestesia por inalação##Lipocalina-2##L-arginina##Lesão renal aguda##Reperfusão##Isquemia##Ratos,5924##7518##169640##20704##19156##4597##786##1856
/pt/auxilios/56203/efeitos-do-alopurinol-na-protecao-renal-por-meio-da-dosagem-plasmatica-de-ngal-estudo-em-modelo-exp/,Anestesiologia##Lesão renal aguda##Biomarcadores##Lipocalina-2##Reperfusão##Alopurinol##Ratos,5924##19156##1891##169640##4597##152156##1856
/pt/auxilios/56208/influencia-da-ancestralidade-na-suscetibilidade-ao-diabetes-mellitus-tipo-1-em-uma-populacao-brasile/,Endocrinologia##Diabetes mellitus tipo 1##Suscetibilidade a doenças##Predisposição genética para doença##Polimorfismo genético##Amostragem estratificada,529##7394##151021##8782##151781##161404
/pt/auxilios/56250/avaliacao-da-mucosa-vaginal-de-mulheres-com-falencia-ovariana-prematura-e-sua-relacao-com-lubrificac/,Ginecologia##Disfunção sexual fisiológica##Disfunções sexuais psicogênicas##Insuficiência ovariana primária##Dispareunia,10753##159632##12736##149189##157757
/pt/auxilios/56252/estudo-da-concentracao-salivar-de-fatores-de-crescimento-e-da-expressao-do-seu-receptor-na-mucosa-la/,Otorrinolaringologia##Refluxo laringofaríngeo##Síndrome de Sjögren##Saliva##Fator de crescimento epidérmico##Fator de crescimento transformador alfa##Receptor do fator de crescimento epidérmico##Imuno-histoquímica,403##160868##18469##4724##150355##161393##157820##162220
/pt/auxilios/56253/analise-da-expressao-genica-no-epitelio-endocervical-de-mulheres-com-e-sem-endometriose-profunda/,Ginecologia##Endometriose##Diagnóstico clínico##Expressão de proteínas##Citocinas##Células dendríticas,10753##1604##3397##159837##662##3663
/pt/auxilios/56267/estudo-da-expressao-genica-nas-celulas-do-sangue-periferico-de-pacientes-com-ataxia-de-friedreich/,Neurologia##Doenças neurodegenerativas##Ataxia de Friedreich##Frataxina##Expressão gênica##Células sanguíneas##Ferro,2395##3179##156953##161390##874##5404##1872
/pt/auxilios/56304/composicao-corporal-e-densidade-mineral-ossea-de-usuarias-de-implante-contraceptivo-liberador-de-eto/,Ginecologia##Dispositivos anticoncepcionais##Dispositivos intrauterinos##Composição corporal##Densidade óssea##Mulheres,10753##1022##161373##3222##3088##683
/pt/auxilios/56344/avaliacao-da-insercao-de-anticoncepcionais-intra-uterinos-apos-uso-de-misoprostol-em-casos-com-falha/,Tocoginecologia##Dispositivos anticoncepcionais##Dispositivos intrauterinos##Misoprostol,20443##1022##161373##154929
/pt/auxilios/56358/capacidade-in-vitro-de-adscs-agirem-como-fator-anti-glicacao-proteica-em-ulceras-de-individuos-diabe/,Cirurgia plástica##Produtos da oxidação avançada de proteínas##Produtos finais de glicação avançada##Células-tronco##Fibroblastos##Diabetes mellitus##Cicatrização,149163##161370##170577##319##1979##997##1560
/pt/auxilios/56382/remodelamento-da-matriz-extracelular-da-medula-ossea-em-desnutricao-proteica-possivel-relacao-da-vi/,Hematologia##Matriz extracelular##Metaloproteinases da matriz##Fibronectinas##Hematopoese##Desnutrição proteica,4062##2920##2786##8835##1385##2813
/pt/auxilios/55254/efetividade-e-duracao-de-uso-de-contraceptivos-de-longo-prazo/,Anticoncepcionais orais##Dispositivos anticoncepcionais femininos##Resultado do tratamento,20272##149958##165267
/pt/auxilios/55892/identificacao-da-presenca-de-hsv-2-ebv-cmv-e-hhv-8-em-pacientes-com-nodulos-tiroidianos/,Endocrinologia##Neoplasias da glândula tireoide##Carcinoma##Herpesvirus humano 6##Herpesvirus humano 7##DNA viral##Suscetibilidade a doenças,529##161698##2441##161444##161445##6707##151021
/pt/auxilios/55913/farmacogenetica-da-resposta-da-risperidona-em-uso-isolado-ou-nao-no-tratamento-de-transtornos-mentai/,Psiquiatria##Transtornos mentais##Polimorfismo genético##Síndrome metabólica##Farmacogenética##Risperidona##Adolescentes##Obesidade,157905##492##151781##161166##2340##12691##1098##33
/pt/auxilios/55916/monitoramento-da-fibrose-hepatica-em-pacientes-com-hepatite-c-cronica-por-biomarcadores-circulantes/,Infectologia##Hepatite C crônica##Resposta imune##Células matadoras naturais##Citometria de fluxo##Citocinas##Células dendríticas##Quimiocinas##Progressão da doença,18520##13643##160049##1482##73##662##3663##7312##149824
/pt/auxilios/55923/avaliacao-dos-polimorfismos-de-genes-metabolizadores-de-xenobioticos-gstm1-gstt1-gstp1-e-meh-em/,Genética médica##Carcinoma hepatocelular##Cirrose hepática##Polimorfismo genético##Xenobiótico##Biomarcadores,12407##5362##1315##151781##20344##1891
/pt/auxilios/55927/alteracoes-na-expressao-genica-dos-ependimomas/,Neurologia##Neoplasias neuroepiteliomatosas##Ependimoma##Expressão gênica##Biomarcadores tumorais##Imuno-histoquímica##Prognóstico,2395##16943##161693##874##167092##162220##737
/pt/auxilios/55947/avaliacao-da-expressao-das-proteinas-calicreina-humana-e-superoxido-desmutase-2-como-biomarcadores-d/,Ginecologia##Neoplasias do colo uterino##Calicreína##Superóxido dismutase##Expressão de proteínas##Biomarcadores##Imuno-histoquímica,10753##13660##3216##5602##159837##1891##162220
/pt/auxilios/55948/o-uso-de-simuladores-realisticos-traz-beneficio-na-performance-cirurgica-uma-analise-prospectiva-ra/,Procedimentos cirúrgicos urológicos##Laparoscopia##Colecistectomia laparoscópica##Exercício de simulação,16633##4998##150359##161464
/pt/auxilios/56017/analise-da-variabilidade-da-frequencia-cardiaca-variaveis-cardiopulmonares-e-catecolaminas-plasmati/,Exercício físico##Consumo de oxigênio##Catecolaminas##Frequência cardíaca##Análise de séries temporais,682##10934##8004##7014##2574
/pt/auxilios/56018/correlacao-prognostica-do-fenomeno-da-transicao-epitelio-mesenquimal-no-tumor-localizado-e-em-metast/,Prognóstico##Procedimentos cirúrgicos urológicos##Neoplasias da próstata##Adenocarcinoma##Marcador molecular##Transição epitelial-mesenquimal,737##16633##9763##5904##1028##148462
/pt/auxilios/56020/avaliacao-do-perfil-de-expressao-de-micrornas-como-marcador-diagnostico-de-metastases-cervicais-em-p/,Procedimentos cirúrgicos operatórios##Neoplasias de cabeça e pescoço##Carcinoma de células escamosas##Metástase linfática##Biomarcadores tumorais##MicroRNAs,4848##2990##1032##13896##167092##10971
/pt/auxilios/56078/estudo-da-prevalencia-de-comprometimento-cognitivo-leve-e-de-demencia-na-cidade-de-tremembe-estado/,Neurologia##Comprometimento cognitivo leve##Demência##Epidemiologia##Prevalência##Estudos transversais##Tremembé (SP),2395##19559##4803##157796##6442##20439##161438
/pt/auxilios/56085/modelos-computacionais-em-pacientes-com-afasia-pos-acidente-vascular-cerebral-submetidos-a-estimulac/,Neurologia##Acidente vascular cerebral##Estimulação elétrica##Simulação por computador,2395##160826##10094##1368
/pt/auxilios/56088/pesquisa-de-marcadores-sorologicos-e-moleculares-da-infeccao-pelo-virus-da-hepatite-e-hev-em-difer/,Doenças transmissíveis##Vírus da hepatite E##Hepatite crônica##Imunossupressão##Genótipo##Marcador molecular##Prevenção de doenças##Estudos transversais,7080##155750##1317##6957##151581##1028##6488##20439
/pt/auxilios/56097/avaliacao-tomografica-dinamica-pre-e-pos-operatoria-de-pacientes-com-instabilidade-patelar-recidivan/,Ortopedia##Articulação patelofemoral##Luxação do joelho##Tomografia,19480##161431##161432##1743
/pt/auxilios/56104/avaliacao-cardiometabolica-e-do-padrao-de-secrecao-de-celulas-beta-pancreaticas-em-pacientes-portado/,Obesidade##Dislipidemias##Esteroide 21-hidroxilase##Hiperplasia suprarrenal congênita##Células secretoras de insulina##Síndrome metabólica##Hipertensão##Atividade física,33##2037##20365##161430##2812##161166##123##4561
/pt/auxilios/56154/espectro-do-transtorno-bipolar-entre-pacientes-obesos-candidatos-a-cirurgia-bariatrica-transtornos/,Transtornos mentais##Transtorno bipolar##Obesidade##Cirurgia bariátrica,492##4917##33##7589
/pt/auxilios/56156/avaliacao-do-ropscore-como-preditor-de-retinopatia-da-prematuridade-em-neonatos-prematuros-de-muito/,Oftalmologia##Retinopatia da prematuridade##Fatores de risco##Cegueira##Diagnóstico precoce##Pontuação de propensão##Recém-nascido prematuro,3396##147891##1076##3386##10083##157465##169584
/pt/auxilios/55262/caracteristicas-vocais-acusticas-e-medidas-morfometricas-da-laringe-de-idoso/,Laringe##Idosos##Otorrinolaringologia##Voz##Presbifonia,6389##508##403##6390##163372
