Pesquisador_link,Title,Authors,Number_authors,Date,Citations,Year
/pt/pesquisador/890/fernando-cendes/,The Clinical Impact of Cerebellar Grey Matter Pathology in Multiple Sclerosis,"DAMASCENO, ALFREDO##DAMASCENO, BENITO PEREIRA##CENDES, FERNANDO",3,MAY 2 2014,26,2014
/pt/pesquisador/890/fernando-cendes/,Neuropsychiatric Symptoms in Alzheimer's Disease Are Related to Functional Connectivity Alterations in the Salience Network,"BALTHAZAR, MARCIO L. F.##PEREIRA, FABRICIO R. S.##LOPES, TATILA M.##DA SILVA, ELVIS L.##COAN, ANA CAROLINA##CAMPOS, BRUNNO M.##DUNCAN, NIALL W.##STELLA, FLORINDO##NORTHOFF, GEORG##DAMASCENO, BENITO P.",10,APR 2014,64,2014
/pt/pesquisador/890/fernando-cendes/,The effects of antiepileptic drugs on cognitive functional magnetic resonance imaging,"BELTRAMINI, GUILHERME COCO##CENDES, FERNANDO##YASUDA, CLARISSA LIN",3,APR 2015,9,2015
/pt/pesquisador/890/fernando-cendes/,Memory impairment is not necessarily related to seizure frequency in mesial temporal lobe epilepsy with hippocampal sclerosis,"PACAGNELLA, DENISE##LOPES, TATILA M.##MORITA, MARCIA E.##YASUDA, CLARISSA L.##CAPPABIANCO, FABIO A. M.##BERGO, FELIPE##BALTHAZAR, MARCIO L. F.##COAN, ANA C.##CENDES, FERNANDO",9,AUG 2014,12,2014
/pt/pesquisador/890/fernando-cendes/,MicroRNA regulation and dysregulation in epilepsy,"DOGINI, DANYELLA B.##AVANSINI, SIMONI H.##VIEIRA, ANDRE S.##LOPES-CENDES, ISCIA",4,OCT 4 2013,31,2013
/pt/pesquisador/890/fernando-cendes/,Subclinical MRI disease activity influences cognitive performance in MS patients,"DAMASCENO, ALFREDO##DAMASCENO, BENITO PEREIRA##CENDES, FERNANDO",3,MAR 2015,8,2015
/pt/pesquisador/890/fernando-cendes/,Object delineation by kappa-connected components,"MIRANDA, PAULO A. V.##FALCAO, ALEXANDRE X.##ROCHA, ANDERSON##BERGO, FELIPE P. G.",4,2008,7,2008
/pt/pesquisador/890/fernando-cendes/,Epilepsy as progressive disorders: What is the evidence that can guide our clinical decisions and how can neuroimaging help?,"COAN, ANA C.##CENDES, FERNANDO",2,MAR 2013,13,2013
/pt/pesquisador/890/fernando-cendes/,A comparison between different reference genes for expression studies in human hippocampal tissue,"MAURER-MORELLI, CLAUDIA V.##DE VASCONCELLOS, JAIRA F.##REIS-PINTO, FERNANDA C.##ROCHA, CRISTIANE DE S.##DOMINGUES, ROMENIA R.##YASUDA, CLARISSA L.##TEDESCHI, HELDER##DE OLIVEIRA, EVANDRO##CENDES, FERNANDO##LOPES-CENDES, ISCIA",10,JUN 30 2012,8,2012
/pt/pesquisador/890/fernando-cendes/,Antiepileptic drug response in temporal lobe epilepsy A clinical and MRI morphometry study,"BILEVICIUS, E.##YASUDA, C. L.##SILVA, M. S.##GUERREIRO, C. A. M.##LOPES-CENDES, I.##CENDES, F.",6,NOV 9 2010,37,2010
/pt/pesquisador/890/fernando-cendes/,Extrahippocampal gray matter atrophy and memory impairment in patients with medial temporal lobe epilepsy,"BONILHA, LEONARDO##ALESSIO, ANDRÉA##RORDEN, CHRIS##BAYLIS, GORDON##DAMASCENO, BENITO P.##MIN, LI LI##CENDES, FERNANDO",7,Dec. 2007,0,2007
/pt/pesquisador/890/fernando-cendes/,Differences in memory performance and other clinical characteristics in patients with mesial temporal lobe epilepsy with and without hippocampal atrophy,ALESSIO‚ A.##DAMASCENO‚ BP##CAMARGO‚ CHP##KOBAYASHI‚ E.##GUERREIRO‚ CAM##CENDES‚ F.,6,2004,0,2004
/pt/pesquisador/890/fernando-cendes/,Characterization of language and reading skills in familial polymicrogyria,OLIVEIRA‚ E.P.M.##HAGE‚ S.R.V.##GUIMARÃES‚ C.A.##BRANDÃO-ALMEIDA‚ I.##LOPES-CENDES‚ I.##GUERREIRO‚ C.A.##TEIXEIRA‚ K.C.S.##MONTENEGRO‚ M.A.##CENDES‚ F.##GUERREIRO‚ M.M.,10,2008,0,2008
/pt/pesquisador/890/fernando-cendes/,Frequent Seizures Are Associated with a Network of Gray Matter Atrophy in Temporal Lobe Epilepsy with or without Hippocampal Sclerosis,"COAN, ANA C.##CAMPOS, BRUNNO M.##YASUDA, CLARISSA L.##KUBOTA, BRUNO Y.##BERGO, FELIPE P. G.##GUERREIRO, CARLOS A. M.##CENDES, FERNANDO",7,JAN 27 2014,30,2014
/pt/pesquisador/890/fernando-cendes/,EEG sensorimotor rhythms' variation and functional connectivity measures during motor imagery: linear relations and classification approaches,"STEFANO FILHO, CARLOS A.##ATTUX, ROMIS##CASTELLANO, GABRIELA",3,NOV 8 2017,3,2017
/pt/pesquisador/890/fernando-cendes/,Striatal and extrastriatal atrophy in Huntington's disease and its relationship with length of the CAG repeat,H.H. RUOCCO##I. LOPES-CENDES##L.M. LI##M. SANTOS-SILVA##F. CENDES,5,Ago. 2006,0,2006
/pt/pesquisador/890/fernando-cendes/,Zebrafish larvae heartbeat detection from body deformation in low resolution and low frequency video,"XING, QI##HUYNH, VICTOR##PAROLARI, THALES GUIMARAES##MAURER-MORELLI, CLAUDIA VIANNA##PEIXOTO, NATHALIA##WEI, QI",6,DEC 2018,2,2018
/pt/pesquisador/890/fernando-cendes/,A correntropy-based classifier for motor imagery brain-computer interfaces,"SUAREZ URIBE, LUISA FERNANDA##STEFANO FILHO, CARLOS ALBERTO##DE OLIVEIRA, VINICIUS ALVES##DA SILVA COSTA, THIAGO BULHOES##RODRIGUES, PAULA GABRIELLY##SORIANO, DIOGO COUTINHO##BOCCATO, LEVY##CASTELLANO, GABRIELA##ATTUX, ROMIS",9,OCT 2019,0,2019
/pt/pesquisador/890/fernando-cendes/,An adaptive probabilistic atlas for anomalous brain segmentation in MR images,"MARTINS, SAMUEL BOTTER##BRAGANTINI, JORDAO##FALCAO, ALEXANDRE XAVIER##YASUDA, CLARISSA LIN",4,NOV 2019,0,2019
/pt/pesquisador/890/fernando-cendes/,Differences in Cortical Structure and Functional MRI Connectivity in High Functioning Autism,"PEREIRA, ALESSANDRA M.##CAMPOS, BRUNNO M.##COAN, ANA C.##PEGORARO, LUIZ F.##DE REZENDE, THIAGO J. R.##OBESO, IGNACIO##DALGALARRONDO, PAULO##DA COSTA, JADERSON C.##DREHER, JEAN-CLAUDE##CENDES, FERNANDO",10,JUL 10 2018,3,2018
/pt/pesquisador/890/fernando-cendes/,Progression of gray matter atrophy in seizure-free patients with temporal lobe epilepsy,"ALVIM, MARINA K. M.##COAN, ANA C.##CAMPOS, BRUNNO M.##YASUDA, CLARISSA L.##OLIVEIRA, MARIANA C.##MORITA, MARCIA E.##CENDES, FERNANDO",7,APR 2016,14,2016
/pt/pesquisador/890/fernando-cendes/,Interactive patient-customized curvilinear reformatting for improving neurosurgical planning,"WU, SHIN-TING##LOOS, WALLACE SOUZA##DE CASTRO OLIVEIRA, DAYVID LEONARDO##CENDES, FERNANDO##YASUDA, CLARISSA L.##GHIZONI, ENRICO",6,MAY 2019,0,2019
/pt/pesquisador/890/fernando-cendes/,Investigation of anisotropic fishing line-based phantom as tool in quality control of diffusion tensor imaging,"DE SOUZA, EDNA MARINA##COSTA, EDUARDO TAVARES##CASTELLANO, GABRIELA",3,JUN 2019,0,2019
/pt/pesquisador/890/fernando-cendes/,"Circadian phenotype impacts the brain's resting-state functional connectivity, attentional performance, and sleepiness","FACER-CHILDS, ELISE R.##CAMPOS, BRUNNO M.##MIDDLETON, BENITA##SKENE, DEBRA J.##BAGSHAW, ANDREW P.",5,MAY 2019,7,2019
/pt/pesquisador/890/fernando-cendes/,Hippocampal atrophy and T2-weighted signal changes in familial mesial temporal lobe epilepsy,KOBAYASHI‚ E.##D’AGOSTINO‚ MD##LOPES-CENDES‚ I.##BERKOVIC‚ SF##LI‚ ML##ANDERMANN‚ E.##ANDERMANN‚ F.##CENDES‚ F.,8,2003,0,2003
/pt/pesquisador/890/fernando-cendes/,Outcome of surgical treatment in familial mesial temporal lobe epilepsy,KOBAYASHI‚ E.##D’AGOSTINO‚ M.D.##LOPES-CENDES‚ I.##ANDERMANN‚ E.##DUBEAU‚ F.##GUERREIRO‚ C.A.M.##SCHENKA‚ A.A.##QUEIROZ‚ L.S.##OLIVIER‚ A.##CENDES‚ F.,10,2003,0,2003
/pt/pesquisador/890/fernando-cendes/,Long-term postoperative-atrophy of contralateral hippocampus and cognitive function in unilateral refractory MTLE with unilateral hippocampal sclerosis,"FERNANDES, DANIELA ALVES##YASUDA, CLARISSA LIN##LOPES, TATILA MARTINS##GHIZONI, ENRICO##ALESSIO, ANDREA##TEDESCHI, HELDER##DE OLIVEIRA, EVANDRO##CENDES, FERNANDO",8,JUL 2014,6,2014
/pt/pesquisador/890/fernando-cendes/,Prognostic indicators for long-term disability in multiple sclerosis patients,"DAMASCENO, ALFREDO##VON GLEHN, FELIPE##BRANDAO, CARLOS OTAVIO##DAMASCENO, BENITO PEREIRA##CENDES, FERNANDO",5,JAN 15 2013,23,2013
/pt/pesquisador/890/fernando-cendes/,Fractional anisotropy of the optic radiations correlates with the visual field after epilepsy surgery,"ANA SANTOS DE SOUZA, JOAO PAULO SANT##AYUB, GABRIEL##PEREIRA, PAMELA CASTRO##CABRAL VASCONCELLOS, JOSE PAULO##YASUDA, CLARISSA##JOAQUIM, ANDREI FERNANDES##TEDESCHI, HELDER##CAMPOS, BRUNNO MACHADO##CENDES, FERNANDO##GHIZONI, ENRICO",10,DEC 2019,0,2019
/pt/pesquisador/890/fernando-cendes/,Beyond the target area: an integrative view of tDCS-induced motor cortex modulation in patients and athletes,"MORYA, EDGARD##MONTE-SILVA, KATIA##BIKSON, MAROM##ESMAEILPOUR, ZEINAB##BIAZOLI, JR., CLAUDINEI EDUARDO##FONSECA, ANDRE##BOCCI, TOMMASO##FARZAN, FARANAK##CHATTERJEE, RAAJ##HAUSDORFF, JEFFREY M.",10,NOV 15 2019,1,2019
/pt/pesquisador/890/fernando-cendes/,A framework for quality control of corpus callosum segmentation in large-scale studies,"HERRERA, WILLIAM GARCIA##PEREIRA, MARIANA##BENTO, MARIANA##LAPA, ALINE TAMIRES##APPENZELLER, SIMONE##RITTNER, LETICIA",6,MAR 15 2020,0,2020
/pt/pesquisador/890/fernando-cendes/,Dysregulation of NEUROG2 plays a key role in focal cortical dysplasia,"AVANSINI, SIMONI H.##TORRES, FABIO R.##VIEIRA, ANDRE S.##DOGINI, DANYELLA B.##ROGERIO, FABIO##COAN, ANA C.##MORITA, MARCIA E.##GUERREIRO, MARILISA M.##YASUDA, CLARISSA L.##SECOLIN, RODRIGO",10,MAR 2018,4,2018
/pt/pesquisador/890/fernando-cendes/,ATP Synthase Subunit Beta Immunostaining is Reduced in the Sclerotic Hippocampus of Epilepsy Patients,"BOAS MOTA, MARCELO VILAS##ZAIDAN, BRUNA CUNHA##DO CANTO, AMANDA MORATO##GHIZONI, ENRICO##TEDESCHI, HELDER##QUEIROZ, LUCIANO DE SOUZA##ALVIM, MARINA K. M.##CENDES, FERNANDO##LOPES-CENDES, ISCIA##SCHENKA, ANDRE ALMEIDA",10,JAN 2019,1,2019
/pt/pesquisador/890/fernando-cendes/,Neurocysticercosis and Hippocampal Atrophy: MRI Findings and the Evolution of Viable or Calcified Cysts in Patients With Neurocysticercosis,"JAMA-ANTONIO, JOB MONTEIRO C.##YASUDA, CLARISSA L.##CENDES, FERNANDO",3,APR 30 2019,0,2019
/pt/pesquisador/890/fernando-cendes/,On the (in)efficacy of motor imagery training without feedback and event-related desynchronizations considerations,"STEFANO FILHO, C. A.##COSTA, T. B. S.##URIBE, L. F.##RODRIGUES, P. G.##SORIANO, D. C.##ATTUX, R.##CASTELLANO, G.",7,MAY 2020,0,2020
/pt/pesquisador/890/fernando-cendes/,Real-Time Non-invasive Assessment of Cerebral Hemodynamics With Diffuse Optical Spectroscopies in a Neuro Intensive Care Unit: An Observational Case Study,"FORTI, RODRIGO M.##KATSURAYAMA, MARILISE##MENKO, JULIEN##VALLER, LENISE##QUIROGA, ANDRES##FALCAO, ANTONIO L. E.##LI, LI M.##MESQUITA, RICKSON C.",8,APR 28 2020,0,2020
/pt/pesquisador/890/fernando-cendes/,Changes of functional response in sensorimotor cortex of preterm and full-term infants during the first year: An fNIRS study,"DE OLIVEIRA, SUELEN ROSA##MACHADO, ANA CAROLINA C. P.##DE PAULA, JONAS JARDIM##NOVI, SERGIO LUIZ##MESQUITA, RICKSON C.##DE MIRANDA, DEBORA MARQUES##BOUZADA, MARIA CANDIDA F.",7,JUN 2019,1,2019
/pt/pesquisador/890/fernando-cendes/,White matter abnormalities associate with type and localization of focal epileptogenic lesions,"CAMPOS, BRUNNO M.##COAN, ANA C.##BELTRAMINI, GUILHERME C.##LIU, MIN##YASSUDA, CLARISSA L.##GHIZONI, ENRICO##BEAULIEU, CHRISTIAN##GROSS, DONALD W.##CENDES, FERNANDO",9,JAN 2015,20,2015
/pt/pesquisador/890/fernando-cendes/,Amygdala enlargement in patients with mesial temporal lobe epilepsy without hippocampal sclerosis,"COAN, ANA CAROLINA##MORITA, MARCIA ELISABETE##DE CAMPOS, BRUNNO MACHADO##YASUDA, CLARISSA LIN##CENDES, FERNANDO",5,2013,21,2013
/pt/pesquisador/890/fernando-cendes/,Sulfasalazine intensifies temozolomide cytotoxicity in human glioblastoma cells,"IGNARRO, RAFFAELA SILVESTRE##FACCHINI, GUSTAVO##VIEIRA, ANDRE SCHWAMBACH##DE MELO, DANIELA RODRIGUES##LOPES-CENDES, ISCIA##CASTILHO, ROGER FRIGERIO##ROGERIO, FABIO",7,JUL 2016,6,2016
/pt/pesquisador/890/fernando-cendes/,Auditory processing disorder in patients with language-learning impairment and correlation with malformation of cortical development,"BOSCARIOL, MIRELA##GUIMARAES, CATARINA ABRAAO##DE VASCONCELLOS HAGE, SIMONE R.##GARCIA, VERA LUCIA##SCHMUTZLER, KATIA M. R.##CENDES, FERNANDO##GUERREIRO, MARILISA MANTOVANI",7,NOV 2011,14,2011
/pt/pesquisador/890/fernando-cendes/,Auditory processing disorder in perisylvian syndrome,"BOSCARIOL, MIRELA##GARCIA, VERA LUCIA##GUIMARAES, CATARINA ABRAAO##MONTENEGRO, MARIA AUGUSTA##VASCONCELOS HAGE, SIMONE ROCHA##CENDES, FERNANDO##GUERREIRO, MARILISA MANTOVANI",7,APR 2010,16,2010
/pt/pesquisador/890/fernando-cendes/,Relationship between environmental factors and gray matter atrophy in refractory MTLE,"YASUDA, C. L.##MORITA, M. E.##ALESSIO, A.##PEREIRA, A. R.##BALTHAZAR, M. L. F.##SAUDE, A. V.##COSTA, A. L. F.##COSTA, A. L. C.##CARDOSO, T. A.##BETTING, L. E.",10,MAR 30 2010,15,2010
/pt/pesquisador/890/fernando-cendes/,Dynamic changes in white and gray matter volume are associated with outcome of surgical treatment in temporal lobe epilepsy,"YASUDA, CLARISSA LIN##VALISE, CLARISSA##SAUDE, ANDRE VITAL##PEREIRA, AMANDA REGIO##PEREIRA, FABRICIO RAMOS##FERREIRA COSTA, ANDRE LUIZ##MORITA, MARCIA ELISABETE##BETTING, LUIZ EDUARDO##CASTELLANO, GABRIELA##MANTOVANI GUERREIRO, CARLOS ALBERTO",10,JAN 1 2010,36,2010
/pt/pesquisador/890/fernando-cendes/,Voxel-based morphometry and intellectual assessment in patients with congenital bilateral perisylvian syndrome,"YASUDA, CLARISSA L.##GUIMARAES, CATARINA A.##GUERREIRO, MARILISA M.##BOSCARIOL, MIRELA##OLIVEIRA, ECILA P. M.##TEIXEIRA, KARINE C.##COSTA, ANDRE L. F.##BELTRAMINI, GUILHERME C.##CENDES, FERNANDO",9,JUL 2014,2,2014
/pt/pesquisador/890/fernando-cendes/,Understanding the spectrum of temporal lobe epilepsy: contributions for the development of individualized therapies,"COAN, ANA C.##CENDES, FERNANDO",2,DEC 2013,10,2013
/pt/pesquisador/890/fernando-cendes/,Distinct functional and structural MRI abnormalities in mesial temporal lobe epilepsy with and without hippocampal sclerosis,"COAN, ANA C.##CAMPOS, BRUNNO M.##BELTRAMINI, GUILHERME C.##YASUDA, CLARISSA L.##COVOLAN, ROBERTO J. M.##CENDES, FERNANDO",6,AUG 2014,16,2014
/pt/pesquisador/890/fernando-cendes/,Abnormalities of hippocampal signal intensity in patients with familial mesial temporal lobe epilepsy,A.C. COAN##E. KOBAYASHI##I. LOPES-CENDES##L.M. LI##F. CENDES,5,Jun. 2004,0,2004
/pt/pesquisador/890/fernando-cendes/,Structural brain abnormalities in the common epilepsies assessed in a worldwide ENIGMA study,"WHELAN, CHRISTOPHER D.##ALTMANN, ANDRE##BOTIA, JUAN A.##JAHANSHAD, NEDA##HIBAR, DERREK P.##ABSIL, JULIE##ALHUSAINI, SAUD##ALVIM, MARINA K. M.##AUVINEN, PIA##BARTOLINI, EMANUELE",10,FEB 2018,36,2018
/pt/pesquisador/890/fernando-cendes/,Depression and anxiety symptoms are associated to disruption of default mode network in subacute ischemic stroke,"VICENTINI, JESSICA ELIAS##WEILER, MARINA##MEIRA ALMEIDA, SARA REGINA##DE CAMPOS, BRUNNO MACHADO##VALLER, LENISE##LI, LI MIN",6,DEC 2017,11,2017
/pt/pesquisador/890/fernando-cendes/,Exploratory structural assessment in craniocervical dystonia: Global and differential analyses,"VILANY, LARISSA##DE REZENDE, THIAGO J. R.##PIOVESANA, LUIZA G.##CAMPOS, LIDIANE S.##DE AZEVEDO, PAULA C.##TORRES, FABIO R.##FRANCA, JR., MARCONDES C.##AMATO-FILHO, AUGUSTO C.##LOPES-CENDES, ISCIA##CENDES, FERNANDO",10,AUG 22 2017,1,2017
/pt/pesquisador/890/fernando-cendes/,Spinal cord diffusion tensor imaging in patients with sensory neuronopathy,"CASSEB, RAPHAEL FERNANDES##DE PAIVA, JEAN LEVI RIBEIRO##BRANCO, LUCAS MELO TEIXEIRA##MARTINEZ, ALBERTO ROLIM MURO##REIS, FABIANO##DE LIMA-JUNIOR, JOSE CARLOS##CASTELLANO, GABRIELA##FRANCA JUNIOR, MARCONDES CAVALCANTE",8,NOV 2016,4,2016
/pt/pesquisador/890/fernando-cendes/,A view-independent line-coding colormap for diffusion tensor imaging,"WU, SHIN-TING##VOLTOLINE, RAPHAEL##YASUDA, CLARISSA LIN",3,NOV 2016,1,2016
/pt/pesquisador/890/fernando-cendes/,A spring to summer shift of pro-inflammatory cytokine production in multiple sclerosis patients,"DAMASCENO, ALFREDO##MORAES, ADRIEL SANTOS##FARIAS, ALESSANDRO##DAMASCENO, BENITO PEREIRA##BARBOSA DOS SANTOS, LEONILDA MARIA##CENDES, FERNANDO",6,JAN 15 2016,3,2016
/pt/pesquisador/890/fernando-cendes/,Temporomandibular dysfunction post-craniotomy: Evaluation between pre- and post-operative status,"FERREIRA COSTA, ANDRE LUIZ##YASUDA, CLARISSA LIN##FRANCA, JR., MARCONDES##DE FREITAS, CLAUDIO FROES##TEDESCHI, HELDER##DE OLIVEIRA, EVANDRO##CENDES, FERNANDO",7,OCT 2014,2,2014
/pt/pesquisador/890/fernando-cendes/,The association between periodontal disease and seizure severity in refractory epilepsy patients,"COSTA, ANDRE L. F.##YASUDA, CLARISSA LIN##SHIBASAKI, WENDEL##RAPHAELLI NAHAS-SCOCATE, ANA CARLA##DE FREITAS, CLAUDIO FROES##GUEDES CARVALHO, PAULO EDUARDO##CENDES, FERNANDO",7,MAR 2014,6,2014
/pt/pesquisador/890/fernando-cendes/,Relationship between median nerve somatosensory evoked potentials and spinal cord injury levels in patients with quadriplegia,"DE ARRUDA SERRA GASPAR, M. I. F.##CLIQUET, JR., A.##FERNANDES LIMA, V. M.##DE ABREU, D. C. C.",4,MAY 2009,6,2009
/pt/pesquisador/890/fernando-cendes/,Early development destructive brain lesions and their relationship to epilepsy and hippocampal damage,TEIXEIRA‚ R.A.##LI‚ L.M.##SANTOS‚ S.L.M.##ZANARDI‚ V.A.##HONORATO‚ D.C.##GUERREIRO‚ C.A.M.##CENDES‚ F.,7,2003,0,2003
/pt/pesquisador/890/fernando-cendes/,Amygdala enlargement occurs in patients with mesial temporal lobe epilepsy and hippocampal sclerosis with early epilepsy onset,"COAN, ANA C.##MORITA, MARCIA E.##CAMPOS, BRUNNO M.##BERGO, FELIPE P. G.##KUBOTA, BRUNO Y.##CENDES, FERNANDO",6,NOV 2013,15,2013
/pt/pesquisador/890/fernando-cendes/,"Volumetric Brain Changes in Thalamus, Corpus Callosum and Medial Temporal Structures: Mild Alzheimer's Disease Compared with Amnestic Mild Cognitive Impairment","PEDRO, TATIANE##WEILER, MARINA##YASUDA, CLARISSA L.##D'ABREU, ANELYSSA##DAMASCENO, BENITO P.##CENDES, FERNANDO##BALTHAZAR, MARCIO L. F.",7,2012,15,2012
/pt/pesquisador/890/fernando-cendes/,Automated Online Quantification Method for F-18-FDG Positron Emission Tomography/CT Improves Detection of the Epileptogenic Zone in Patients with Pharmacoresistant Epilepsy,"COELHO, VANESSA CRISTINA MENDES##MORITA, MARCIA E.##AMORIM, BARBARA J.##RAMOS, CELSO DAR-O##YASUDA, CLARISSA L.##TEDESCHI, HELDER##GHIZONI, ENRICO##CENDES, FERNANDO",8,SEP 1 2017,4,2017
/pt/pesquisador/179615/gustavo-ferreira-simoes/,Granulocyte colony-stimulating factor (G-CSF) positive effects on muscle fiber degeneration and gait recovery after nerve lesion in MDX mice,"SIMOES, GUSTAVO F.##BENITEZ, SUZANA U.##OLIVEIRA, ALEXANDRE L. R.",3,SEP 2014,7,2014
/pt/pesquisador/179615/gustavo-ferreira-simoes/,Granulocyte-Colony Stimulating Factor Improves MDX Mouse Response to Peripheral Nerve Injury,"SIMOES, GUSTAVO FERREIRA##RODRIGUES DE OLIVEIRA, ALEXANDRE LEITE",2,AUG 13 2012,3,2012
/pt/pesquisador/178442/sandra-maria-miraglia-valdeolivas/,"Maternal CBZ exposure impairs testicular development, spermatogenesis and sperm parameters in male offspring at puberty","DE OLIVA, SAMARA URBAN##ENGELBRECHT, RAFAEL DE MENDONCA##MIRAGLIA, SANDRA MARIA",3,JUN 2020,0,2020
/pt/pesquisador/178442/sandra-maria-miraglia-valdeolivas/,Carnitine Diminishes Etoposide Toxic Action on Spermatogonial Self-renewal and Sperm Production in Adult Rats Treated in the Prepubertal Phase,"OKADA, FATIMA KAZUE##STUMPP, TAIZA##MIRAGLIA, SANDRA MARIA",3,MAR 2020,0,2020
/pt/pesquisador/178442/sandra-maria-miraglia-valdeolivas/,Effects of prenatal and lactation nicotine exposure on rat testicular interstitial tissue,"PACCOLA, C. C.##NEVES, F. M. O.##CIPRIANO, I.##STUMPP, T.##MIRAGLIA, S. M.",5,MAR 2014,12,2014
/pt/pesquisador/178442/sandra-maria-miraglia-valdeolivas/,Carbamazepine-exposure during gestation and lactation affects pubertal onset and spermatic parameters in male pubertal offspring,"ANDRETTA, RHAYZA ROBERTA##OKADA, FATIMA KAZUE##PACCOLA, CAMILA CICCONI##STUMPP, TAIZA##DE OLIVA, SAMARA URBAN##MIRAGLIA, SANDRA M.",6,APR 2014,4,2014
/pt/pesquisador/3742/sandra-josefina-ferraz-ellero-grisi/,Sex differences in DNA methylation of the cord blood are related to sex-bias psychiatric diseases,"MASCHIETTO, MARIANA##BASTOS, LAURA CAROLINE##TAHIRA, ANA CAROLINA##BASTOS, ELEN PEREIRA##VALE EUCLYDES, VERONICA LUIZA##BRENTANI, ALEXANDRA##FINK, GUNTHER##DE BAUMONT, ANGELICA##FELIPE-SILVA, ALOSIO##VIEIRA FRANCISCO, ROSSANA PULCINELI",10,MAR 17 2017,4,2017
/pt/pesquisador/683692/roberta-pulcheri-ramos/,Inspiratory muscle weakness contributes to exertional dyspnea in chronic thromboembolic pulmonary hypertension,"ROLLM, JOAO VICTOR##OTA-ARAKAKI, JAQUELINA SONOE##FERREIRA, ELOARA V. M.##FIGLIOLINO, GABRIELA A. M.##IVANAGA, IVAN##VIEIRA, ELAINE BRITO##FONSECA, ANGELO X. C.##MESSINA, CAROLINA M. S.##COSTA, CAMILA MELO##ALBERTO NEDER, J.",10,SEP 27 2018,1,2018
/pt/pesquisador/64502/fernanda-de-toledo-goncalves/,Casework direct kit as an alternative extraction method to enhance touch DNA samples analysis,"FRANCISCO, DANIELA DE OLIVEIRA##LOPEZ, LUIS FERNANDEZ##GONCALVES, FERNANDA DE TOLEDO##FRIDMAN, CINTIA",4,JUL 2020,0,2020
/pt/pesquisador/64502/fernanda-de-toledo-goncalves/,Efficiency of Casework Direct Kit for extraction of touch DNA samples obtained from cars steering wheels,"FRIDMAN, CINTIA##GONCALVES, FERNANDA T.##FRANCISCO, DANIELA O.",3,DEC 2019,0,2019
/pt/pesquisador/690825/mariana-cavalheiro-magri/,MTTP polymorphisms and hepatic steatosis in individuals chronically infected with hepatitis C virus,"GAGO PRATA, THAMIRIS VAZ##RODRIGUES DA SILVA, DAYANE DE SOUZA##MANCHIERO, CAROLINE##DANTAS, BIANCA PEIXOTO##MAZZA, CELSO CARMO##DA SILVA NUNES, ARIELLE KAREN##ABDALA, EDSON##FIGUEIREDO, GERUSA MARIA##TENGAN, FATIMA MITIKO##MAGRI, MARIANA CAVALHEIRO",10,OCT 2019,0,2019
/pt/pesquisador/69669/luiz-eduardo-gomes-garcia-betting/,Voxel-based morphometry and epilepsy,"YASUDA, CLARISSA LIN##BETTING, LUIZ EDUARDO##CENDES, FERNANDO",3,JUN 2010,23,2010
/pt/pesquisador/69669/luiz-eduardo-gomes-garcia-betting/,Voxel-based analysis of diffusion tensor imaging in patients with mesial temporal lobe epilepsy,"SANCHES, PATRICIA##FUJISAO, ELAINE KEIKO##BRAGA, ALINE M. S.##CRISTALDO, NATHALIA RAQUEL##DOS REIS, ROBERTO##YAMASHITA, SEIZO##BETTING, LUIZ EDUARDO",7,MAY 2017,2,2017
